	compo_cost_devi	compo_cost_devi10	compo_cost_aver5	compo_cost_devi25	compo_cost_aver25	compo_cost_speed	compo_cost_monoto	compo_con_devi	compo_con_devi10	compo_con_aver5	compo_con_devi25	compo_con_aver25	compo_con_speed	compo_con_monoto	compo_u1_devi	compo_u1_devi10	compo_u1_aver5	compo_u1_devi25	compo_u1_aver25	compo_u1_speed	compo_u1_monoto	compo_u2_devi	compo_u2_devi10	compo_u2_aver5	compo_u2_devi25	compo_u2_aver25	compo_u2_speed	compo_u2_monoto	compo_last_r	penalty_cost_devi	penalty_cost_devi10	penalty_cost_aver5	penalty_cost_devi25	penalty_cost_aver25	penalty_cost_speed	penalty_cost_monoto	penalty_con_devi	penalty_con_devi10	penalty_con_aver5	penalty_con_devi25	penalty_con_aver25	penalty_con_speed	penalty_con_monoto	penalty_u1_devi	penalty_u1_devi10	penalty_u1_aver5	penalty_u1_devi25	penalty_u1_aver25	penalty_u1_speed	penalty_u1_monoto	penalty_u2_devi	penalty_u2_devi10	penalty_u2_aver5	penalty_u2_devi25	penalty_u2_aver25	penalty_u2_speed	penalty_u2_monoto	penalty_last_r
O2_PIF2	3.3484872900000004	3.3410983899999995	0.07551219999999999	0.00010620000000000074	2.124000000000015e-05	7	3.0661604199999997	3.9957507169000004	3.9935325756	-0.0420229642	0.000555522	0.0001111044	3	1.4140725842000008	2.7881169999999993	2.6587048999999996	-0.013948440000000006	0.014219499999999996	-0.002843899999999999	9	3.867708599999999	1.5810549810000003	1.472959381	-0.023936920000000018	0.011723400000000161	-0.002344680000000032	3	1.396849582	5.912781060000001e-06	2.7719411399999982	2.7661574399999993	0.04479598000000001	0.00021800000000005149	4.3600000000010296e-05	8	2.740677480000001	3.6368991334392136	3.636899117868478	0.0381098809066744	3.2183313e-09	6.4366626e-10	2	1.818961985273611	2.712217100000001	2.6598919000000008	-0.06827287200000001	0.007717999999999947	-0.0015435999999999894	7	3.9269439999999984	1.2496094100000004	1.20511581	-0.03136206000000001	0.006811200000000128	-0.0013622400000000256	7	1.0737589799999998	9.765624399999999e-05
O2_PIF3	2.3039971899999996	2.2959879900000004	0.05468122000000001	3.100000000005876e-06	6.200000000011751e-07	3	2.0999102999999986	3.8598228300999993	3.8576159571999997	-0.03799276656	0.0005480095	0.00010960189999999999	6	1.229710941700001	1.8745629999999993	1.7760735999999997	-0.016547959999999994	0.0030716999999998995	-0.0006143399999999799	2	2.453330739999999	1.6467403110000012	1.5639673110000003	-0.017024220000000024	0.0025261000000000866	-0.0005052200000000174	9	0.8662403420000002	2.9563904999999996e-06	2.08128075	2.07481385	-0.010535999999999998	0.00020950000000005686	4.190000000001137e-05	4	1.7832766999999992	4.164269935461291	4.16426932525676	0.0810655031841456	1.3460810999999999e-07	2.6921621999999996e-08	2	1.3265760843581393	2.1017614800000004	2.00576808	-0.004413140000000005	0.006231999999999904	-0.0012463999999999809	2	2.68346716	1.3025640799999998	1.2208157799999997	0.017597839999999976	0.005584500000000159	-0.0011169000000000318	6	0.2671127999999997	1.47819522e-06
O2_PIF4	5.029304469999999	2.6029212899999994	-0.098185788	0.6082646199999999	-0.12165292399999998	3	1.8942487960000012	18.296501300000003	7.186308299999999	0.55638142	2.7921895	0.5584379	29	1.8994876	7.111211020000001	2.4315626200000002	-0.23092856399999998	1.1854242999999998	-0.23708485999999995	2	2.3697142	7.462128960999999	2.990877461	0.23456243999999998	1.1173177	0.22346354000000002	29	0.13758720200000024	3.6954880799999993e-07	5.363317406	2.7672402160000003	-0.13270761459999997	0.64592498	-0.129184996	3	1.6397202759999985	21.8116044	8.9455712	0.8119992199999999	3.1547459	0.63094918	29	2.1081959799999996	8.402430249999998	3.1966160599999998	-0.294190912	1.2951996000000001	-0.25903992000000003	2	2.6391258000000004	8.697083559999998	3.5620789599999996	0.304557686	1.2654971	0.25309941999999996	29	0.059297559999999944	0.0009765624800000001
O2_PIF5	5.700426611699996	2.8113774444999993	-0.13987701889999998	0.7223654842999999	-0.14447309685999998	3	1.6290161170400002	26.9103896	8.708850700000001	0.8608898999999999	4.554291	0.9108582000000001	29	1.8455754000000004	10.006207680000001	3.08316742	-0.29757212199999994	1.72965005	-0.34593001	2	2.0027532800000003	10.807498870999996	3.6328386609999996	0.35732373199999995	1.7951926499999997	0.35903852999999997	29	0.09314680199999993	4.670348400000001e-08	5.773682581599999	2.8723948270000004	-0.14023454540000002	0.7262867585	-0.1452573517	29	1.6862009921000007	31.8405242	11.1571192	1.1521044	5.153206000000001	1.0306412000000003	29	2.0275934000000007	11.287266272	3.661442889	-0.4090571658	1.8967330699999998	-0.37934661399999997	2	2.3110393559999993	12.645512940000001	4.580385719999999	0.433934784	2.013744526	0.4027489052	29	0.030276971200000058	5.912781060000001e-06
O2_X0	2.709743299999999	2.7089527999999996	0.005915740000000008	0.00017380000000005724	3.476000000001145e-05	5	2.3283653600000003	1.1398447569999992	1.1376443267999998	0.00011316014	0.0005482002	0.00010964003999999999	1	1.5521583192400001	1.7086678000000002	1.6325965	-0.03188524	0.017903100000000005	-0.003580620000000001	4	1.987465820000001	0.5528597000000008	0.4900517000000001	-0.02753790000000004	0.014776900000000093	-0.0029553800000000187	4	0.36575208000000003	1.47819522e-06	2.7104326000000003	2.709331700000001	0.005957160000000006	0.00024679999999999147	4.9359999999998294e-05	5	2.3283182599999996	1.1370429646403857	1.137042878166534	-6.066969999999999e-09	1.8038544999999997e-08	-3.6077089999999994e-09	1	1.5520230236650634	1.6760348999999999	1.6324942000000002	-0.03184279999999999	0.010387099999999982	-0.0020774199999999965	4	1.9845226200000003	0.5279511000000006	0.4902250000000001	-0.02759900000000002	0.009015300000000115	-0.001803060000000023	4	0.36337745999999993	2.8991701e-05
O2_X1	2.7092878	2.7089494000000003	0.005915180000000009	3.670000000005613e-05	7.340000000011227e-06	5	2.3282766400000017	1.1398126957000003	1.1376520518000002	0.00011463234	0.0005406935	0.00010813870000000001	1	1.5521638655000007	1.6749608999999996	1.6326012	-0.03188549999999999	0.008123199999999997	-0.0016246399999999995	4	1.9835358400000005	0.5250092000000006	0.4900453	-0.02753734000000002	0.0066994000000000775	-0.0013398800000000155	4	0.3625092799999998	1.84774412e-07	2.7104326000000003	2.709331700000001	0.005957160000000006	0.00024679999999999147	4.9359999999998294e-05	5	2.3283182599999996	1.1370429646403857	1.137042878166534	-6.066969999999999e-09	1.8038544999999997e-08	-3.6077089999999994e-09	1	1.5520230236650634	1.6760348999999999	1.6324942000000002	-0.03184279999999999	0.010387099999999982	-0.0020774199999999965	4	1.9845226200000003	0.5279511000000006	0.4902250000000001	-0.02759900000000002	0.009015300000000115	-0.001803060000000023	4	0.36337745999999993	2.8991701e-05
O2_X2	2.709251900000001	2.7089467999999997	0.0059154200000000046	2.5200000000086265e-05	5.040000000017253e-06	5	2.3282725399999986	1.1398057938000008	1.1376461599	0.00011398476	0.0005480616000000001	0.00010961232000000002	1	1.5521357071200004	1.670696	1.6325907	-0.031884159999999995	0.0070604999999998586	-0.0014120999999999717	4	1.9831123999999996	0.5215075000000005	0.49005690000000013	-0.02753880000000003	0.005809999999999982	-0.0011619999999999964	4	0.36216400000000004	7.390976799999999e-07	2.7104326000000003	2.709331700000001	0.005957160000000006	0.00024679999999999147	4.9359999999998294e-05	5	2.3283182599999996	1.1370429646403857	1.137042878166534	-6.066969999999999e-09	1.8038544999999997e-08	-3.6077089999999994e-09	1	1.5520230236650634	1.6760348999999999	1.6324942000000002	-0.03184279999999999	0.010387099999999982	-0.0020774199999999965	4	1.9845226200000003	0.5279511000000006	0.4902250000000001	-0.02759900000000002	0.009015300000000115	-0.001803060000000023	4	0.36337745999999993	2.8991701e-05
O2_X3	2.7098793000000003	2.7089541	0.0059160800000000015	0.00017150000000004662	3.4300000000009324e-05	5	2.3285091999999996	1.1398134901999994	1.1376385151000001	0.00011209958000000001	0.000532957	0.00010659140000000001	1	1.5521224143999994	1.7129836999999997	1.6362978000000001	-0.03067667999999999	0.0175111	-0.0035022200000000003	4	2.0113879199999993	0.5564501000000004	0.4931028	-0.02654734000000002	0.014465200000000122	-0.0028930400000000247	4	0.38549054000000016	1.47819522e-06	2.7104326000000003	2.709331700000001	0.005957160000000006	0.00024679999999999147	4.9359999999998294e-05	5	2.3283182599999996	1.1370429646403857	1.137042878166534	-6.066969999999999e-09	1.8038544999999997e-08	-3.6077089999999994e-09	1	1.5520230236650634	1.6760348999999999	1.6324942000000002	-0.03184279999999999	0.010387099999999982	-0.0020774199999999965	4	1.9845226200000003	0.5279511000000006	0.4902250000000001	-0.02759900000000002	0.009015300000000115	-0.001803060000000023	4	0.36337745999999993	2.8991701e-05
O2_X4	2.7093061999999994	2.7089494999999997	0.005915120000000001	4.199999999981996e-06	-7.999999999674934e-08	5	2.3282323200000006	1.1398444278	1.1376521724	0.00011480308	0.000544641	0.0001089282	1	1.5521520753000002	1.6652734000000002	1.6363045	-0.030677559999999993	0.0007213999999999832	-0.00014427999999999663	4	2.0047029799999994	0.5169769000000002	0.4930947	-0.026546280000000033	0.0005963000000001051	-0.00011926000000002101	4	0.3798859599999999	2.36511244e-05	2.7104326000000003	2.709331700000001	0.005957160000000006	0.00024679999999999147	4.9359999999998294e-05	5	2.3283182599999996	1.1370429646403857	1.137042878166534	-6.066969999999999e-09	1.8038544999999997e-08	-3.6077089999999994e-09	1	1.5520230236650634	1.6760348999999999	1.6324942000000002	-0.03184279999999999	0.010387099999999982	-0.0020774199999999965	4	1.9845226200000003	0.5279511000000006	0.4902250000000001	-0.02759900000000002	0.009015300000000115	-0.001803060000000023	4	0.36337745999999993	2.8991701e-05
O2_XF0	5.9619955000000004	5.954692700000001	0.15863728	8.210000000005713e-05	1.6420000000011427e-05	6	1.7481387199999991	4.8105213714999975	4.808315417299999	-0.14752388454	0.0005435722	0.00010871444	8	2.7581229570600008	2.9757751999999997	2.8620212	0.15173589999999998	0.012148299999999945	-0.002429659999999989	5	3.7406048399999987	2.3751088	2.281549	0.06412227999999999	0.01001930000000012	-0.002003860000000024	4	0.4794298600000002	4.7302245e-05	5.9631706	5.954760000000001	0.15865074	0.00020360000000005374	4.072000000001075e-05	6	1.7487377199999994	4.8080969604133745	4.80809683870113	-0.147567627740226	2.8557626e-08	-5.7115252e-09	8	2.758053285949627	2.9786670000000006	2.8621612000000005	0.1517639	0.005684499999999981	-0.0011368999999999962	5	3.7648577000000003	2.378341200000001	2.2814091	0.06409429999999998	0.005132900000000162	-0.0010265800000000326	4	0.49741938000000097	0.00012207030000000001
O2_XF1	5.962096700000002	5.9546917000000015	0.15863708	7.850000000006463e-05	1.5700000000012924e-05	6	1.7481914999999986	4.810536181000001	4.8083190678	-0.14752315444000003	0.0005487182	0.00010974364	8	2.7581069398600015	2.9827784	2.8620203	0.15173572	0.012203499999999978	-0.0024406999999999957	5	3.7406629999999987	2.3808887000000003	2.2815502	0.06412251999999999	0.010062800000000094	-0.0020125600000000187	4	0.47949416000000067	1.525879e-05	5.9631706	5.954760000000001	0.15865074	0.00020360000000005374	4.072000000001075e-05	6	1.7487377199999994	4.8080969604133745	4.80809683870113	-0.147567627740226	2.8557626e-08	-5.7115252e-09	8	2.758053285949627	2.9786670000000006	2.8621612000000005	0.1517639	0.005684499999999981	-0.0011368999999999962	5	3.7648577000000003	2.378341200000001	2.2814091	0.06409429999999998	0.005132900000000162	-0.0010265800000000326	4	0.49741938000000097	0.00012207030000000001
O2_XF2	5.962274400000002	5.954692700000001	0.15863728	8.070000000004462e-05	1.6140000000008926e-05	6	1.7484717399999998	4.810523709099997	4.808315457699999	-0.14752387646	0.0005460469	0.00010920938	8	2.7581475551200016	2.9868818	2.8620212	0.15173589999999998	0.012178699999999987	-0.0024357399999999974	5	3.7526747600000006	2.3843354000000008	2.2815491	0.0641223	0.010043200000000141	-0.002008640000000028	4	0.48948123999999993	4.882812399999999e-05	5.9631706	5.954760000000001	0.15865074	0.00020360000000005374	4.072000000001075e-05	6	1.7487377199999994	4.8080969604133745	4.80809683870113	-0.147567627740226	2.8557626e-08	-5.7115252e-09	8	2.758053285949627	2.9786670000000006	2.8621612000000005	0.1517639	0.005684499999999981	-0.0011368999999999962	5	3.7648577000000003	2.378341200000001	2.2814091	0.06409429999999998	0.005132900000000162	-0.0010265800000000326	4	0.49741938000000097	0.00012207030000000001
O2_XF3	5.962834000000001	5.9546891	0.15863656	0.00017530000000004486	3.506000000000897e-05	6	1.7492279600000011	4.810524342799998	4.8083264353	-0.14752168094	0.0005263831	0.00010527662	8	2.758146278480001	3.0083335000000004	2.8620165	0.15173495999999997	0.016893699999999956	-0.003378739999999991	5	3.77647496	2.4020611	2.2815538	0.06412324	0.013957700000000128	-0.0027915400000000255	4	0.5106691399999994	0.00056152342	5.9631706	5.954760000000001	0.15865074	0.00020360000000005374	4.072000000001075e-05	6	1.7487377199999994	4.8080969604133745	4.80809683870113	-0.147567627740226	2.8557626e-08	-5.7115252e-09	8	2.758053285949627	2.9786670000000006	2.8621612000000005	0.1517639	0.005684499999999981	-0.0011368999999999962	5	3.7648577000000003	2.378341200000001	2.2814091	0.06409429999999998	0.005132900000000162	-0.0010265800000000326	4	0.49741938000000097	0.00012207030000000001
O2_XF4	5.9623331	5.9546891	0.15863656	3.0000000000030003e-05	6.0000000000060005e-06	6	1.7487480999999994	4.810553185899998	4.8083263587	-0.14752169626	0.0005310051999999999	0.00010620103999999998	8	2.7581586793600015	2.9777362000000003	2.8620165	0.15173495999999997	0.006959199999999999	-0.0013918399999999997	5	3.7646012599999996	2.3767582000000016	2.2815538	0.06412324	0.00573970000000007	-0.001147940000000014	4	0.4975436400000006	0.000189208968	5.9631706	5.954760000000001	0.15865074	0.00020360000000005374	4.072000000001075e-05	6	1.7487377199999994	4.8080969604133745	4.80809683870113	-0.147567627740226	2.8557626e-08	-5.7115252e-09	8	2.758053285949627	2.9786670000000006	2.8621612000000005	0.1517639	0.005684499999999981	-0.0011368999999999962	5	3.7648577000000003	2.378341200000001	2.2814091	0.06409429999999998	0.005132900000000162	-0.0010265800000000326	4	0.49741938000000097	0.00012207030000000001
O2_XIF0	3.3479699899999997	3.3410983899999995	0.07551219999999999	9.100000000039632e-06	1.8200000000079265e-06	7	3.0658408999999995	3.995730660599999	3.9935325756	-0.0420229642	0.0005472806	0.00010945612	3	1.4140726125200005	2.748859199999999	2.6587048999999996	-0.013948440000000006	0.004423299999999963	-0.0008846599999999926	9	3.8638292599999997	1.5486439810000001	1.472959381	-0.023936920000000018	0.0036471000000001252	-0.0007294200000000251	3	1.3968188419999996	1.18255622e-05	9.664386000000002	9.561003500000002	0.34678918	0.00020570000000003086	4.114000000000617e-05	10	9.773113439999996	6.7211831510760245	6.7211830015562235	-0.2865058402216388	2.4412875e-08	-4.882575e-09	3	6.836374320526929	5.906833339599997	5.5800174396	0.013027058000000013	0.006102300000000005	-0.001220460000000001	9	9.185869039199998	2.3831818	2.0895978	-0.14640858000000004	0.005477800000000033	-0.0010955600000000065	9	2.888088060000001	0.00014648436000000003
O2_XIF1	3.2965523800000005	3.29109148	0.06961548	2.970000000004913e-05	5.940000000009826e-06	7	3.2760684000000007	4.415481895600001	4.4132903823	-0.03003575954	0.0005330341	0.00010660681999999999	6	1.2960377903200002	2.7686241000000007	2.6655472000000002	-0.005002979999999979	0.006911899999999971	-0.0013823799999999943	6	3.8403372799999995	1.7704573700000004	1.6844959699999997	-0.015315960000000017	0.005705700000000091	-0.0011411400000000183	6	1.2509371599999994	2.36511244e-05	9.664386000000002	9.561003500000002	0.34678918	0.00020570000000003086	4.114000000000617e-05	10	9.773113439999996	6.7211831510760245	6.7211830015562235	-0.2865058402216388	2.4412875e-08	-4.882575e-09	3	6.836374320526929	5.906833339599997	5.5800174396	0.013027058000000013	0.006102300000000005	-0.001220460000000001	9	9.185869039199998	2.3831818	2.0895978	-0.14640858000000004	0.005477800000000033	-0.0010955600000000065	9	2.888088060000001	0.00014648436000000003
O2_XIF2	3.4064158	3.4022223999999994	0.07663658	8.050000000001112e-05	1.6100000000002224e-05	7	3.2695383	4.4773400172999995	4.4751274859	-0.04228380276	0.0005480074	0.00010960148	3	1.4276008605799997	2.8067322000000003	2.7251624999999997	0.01270188000000001	0.012329900000000005	-0.002465980000000001	6	3.8158513800000016	1.75632408	1.6888441799999998	-0.0008613400000000215	0.01016780000000006	-0.002033560000000012	3	1.2415648400000006	1.4495850399999998e-05	9.664386000000002	9.561003500000002	0.34678918	0.00020570000000003086	4.114000000000617e-05	10	9.773113439999996	6.7211831510760245	6.7211830015562235	-0.2865058402216388	2.4412875e-08	-4.882575e-09	3	6.836374320526929	5.906833339599997	5.5800174396	0.013027058000000013	0.006102300000000005	-0.001220460000000001	9	9.185869039199998	2.3831818	2.0895978	-0.14640858000000004	0.005477800000000033	-0.0010955600000000065	9	2.888088060000001	0.00014648436000000003
O2_XIF3	3.26926219	3.2418756899999996	0.08309872000000001	0.0001475000000000226	2.9500000000004522e-05	9	2.6147234800000003	3.6305787749999996	3.6284128029	-0.04244049734000001	0.0005395073	0.00010790146000000001	3	1.4789872529600006	2.79249286	2.6729752600000003	-0.06542986399999999	0.016334299999999913	-0.0032668599999999826	8	3.918238579999999	1.5043816100000003	1.4047767099999997	-0.07116610000000002	0.013485400000000092	-0.0026970800000000184	3	1.7094131399999999	1.18255622e-05	9.664386000000002	9.561003500000002	0.34678918	0.00020570000000003086	4.114000000000617e-05	10	9.773113439999996	6.7211831510760245	6.7211830015562235	-0.2865058402216388	2.4412875e-08	-4.882575e-09	3	6.836374320526929	5.906833339599997	5.5800174396	0.013027058000000013	0.006102300000000005	-0.001220460000000001	9	9.185869039199998	2.3831818	2.0895978	-0.14640858000000004	0.005477800000000033	-0.0010955600000000065	9	2.888088060000001	0.00014648436000000003
O2_XIF4	9.723695999999999	9.681556499999997	0.35181142000000004	0.00019810000000003436	3.9620000000006875e-05	11	10.913353020000002	6.7837889514	6.741257727100001	-0.28293635226	0.0005220077	0.00010440154	3	6.797078170740001	5.852918214000001	5.6360431140000005	0.002432928000000001	0.01836239999999989	-0.003672479999999978	9	9.243654707999996	2.1948422	2.0167802	-0.16179074	0.015173700000000123	-0.0030347400000000245	0	2.9211858400000006	0.00046386716	9.664386000000002	9.561003500000002	0.34678918	0.00020570000000003086	4.114000000000617e-05	10	9.773113439999996	6.7211831510760245	6.7211830015562235	-0.2865058402216388	2.4412875e-08	-4.882575e-09	3	6.836374320526929	5.906833339599997	5.5800174396	0.013027058000000013	0.006102300000000005	-0.001220460000000001	9	9.185869039199998	2.3831818	2.0895978	-0.14640858000000004	0.005477800000000033	-0.0010955600000000065	9	2.888088060000001	0.00014648436000000003
O2_XR0	3.0571593000000004	3.056114	0.014840640000000006	0.00021710000000005336	4.3420000000010674e-05	5	0.11623132000000025	0.11320175769999997	0.11101063439999999	0.00011095682	0.0005479248	0.00010958496000000001	1	6.419065999999085e-05	1.9977374999999995	1.9122134000000002	0.053460799999999996	0.019993899999999898	-0.00399877999999998	4	0.3382696200000004	1.354645590000001	1.28399529	0.04125331999999997	0.016502000000000183	-0.0033004000000000366	4	0.25727020000000006	5.912781059999999e-07	3.0575382000000006	3.0565012	0.01487924000000001	0.00022390000000008237	4.4780000000016475e-05	5	0.11596398000000008	0.110000193664843	0.110000078455094	-9.158205200000001e-09	3.2686837000000004e-08	-6.5373674000000006e-09	1	7.764417456201933e-08	1.9464643999999995	1.9126143	0.053513640000000015	0.008370899999999903	-0.0016741799999999806	4	0.3382171199999998	1.3133898600000002	1.2836614599999998	0.041207599999999976	0.00735020000000014	-0.001470040000000028	4	0.25721335999999967	7.812500200000002e-05
O2_XR1	2.843118799999999	2.842223599999999	0.013387800000000005	8.500000000105645e-06	1.700000000021129e-06	5	0.1580049999999995	0.23864344370000007	0.2364516878	0.00010877334	0.0005568051	0.00011136102	3	3.075051999998357e-05	1.732563100000001	1.6961194000000004	0.04569668	0.004926000000000097	0.0009852000000000194	4	0.6668504	1.2738889699999993	1.24381057	0.03511531999999999	0.004066699999999812	0.0008133399999999624	4	0.5661903400000001	1.18255622e-06	3.0575382000000006	3.0565012	0.01487924000000001	0.00022390000000008237	4.4780000000016475e-05	5	0.11596398000000008	0.110000193664843	0.110000078455094	-9.158205200000001e-09	3.2686837000000004e-08	-6.5373674000000006e-09	1	7.764417456201933e-08	1.9464643999999995	1.9126143	0.053513640000000015	0.008370899999999903	-0.0016741799999999806	4	0.3382171199999998	1.3133898600000002	1.2836614599999998	0.041207599999999976	0.00735020000000014	-0.001470040000000028	4	0.25721335999999967	7.812500200000002e-05
O2_XR2	2.8605647999999997	2.8591284999999997	0.013675500000000007	9.420000000001649e-05	1.88400000000033e-05	5	0.15604514000000025	0.15132904599999997	0.1491382506	0.00010955344000000002	0.0005477759999999999	0.00010955519999999999	2	7.483039999998942e-05	1.7978659999999995	1.7229742000000001	0.04690918000000001	0.013240399999999986	-0.002648079999999997	4	0.6527838200000009	1.27528835	1.2133997499999998	0.036063499999999984	0.010926600000000064	-0.0021853200000000127	4	0.5538125799999997	2.36511244e-06	3.0575382000000006	3.0565012	0.01487924000000001	0.00022390000000008237	4.4780000000016475e-05	5	0.11596398000000008	0.110000193664843	0.110000078455094	-9.158205200000001e-09	3.2686837000000004e-08	-6.5373674000000006e-09	1	7.764417456201933e-08	1.9464643999999995	1.9126143	0.053513640000000015	0.008370899999999903	-0.0016741799999999806	4	0.3382171199999998	1.3133898600000002	1.2836614599999998	0.041207599999999976	0.00735020000000014	-0.001470040000000028	4	0.25721335999999967	7.812500200000002e-05
O2_XR3	3.0563765	3.0561179000000003	0.014839780000000007	1.8900000000043882e-05	3.7800000000087763e-06	5	0.11594078000000008	0.11320735640000001	0.11102194950000002	0.00011455438	0.000547968	0.00010959360000000001	1	7.874989999993864e-05	1.9437002000000003	1.9122208	0.05346118	0.00616199999999989	-0.001232399999999978	4	0.3381799999999999	1.3099704000000005	1.2840029999999998	0.04125521999999997	0.005074700000000099	-0.0010149400000000197	4	0.25714866	4.7302244999999996e-06	3.0575382000000006	3.0565012	0.01487924000000001	0.00022390000000008237	4.4780000000016475e-05	5	0.11596398000000008	0.110000193664843	0.110000078455094	-9.158205200000001e-09	3.2686837000000004e-08	-6.5373674000000006e-09	1	7.764417456201933e-08	1.9464643999999995	1.9126143	0.053513640000000015	0.008370899999999903	-0.0016741799999999806	4	0.3382171199999998	1.3133898600000002	1.2836614599999998	0.041207599999999976	0.00735020000000014	-0.001470040000000028	4	0.25721335999999967	7.812500200000002e-05
O2_XR4	3.0563475	3.0561229	0.014840780000000003	3.500000000017378e-06	7.000000000034757e-07	5	0.11593930000000041	0.11317151459999995	0.11100657789999999	0.00011147088	0.0005479438999999999	0.00010958877999999998	1	8.758377999999734e-05	1.9353293000000003	1.9122266999999997	0.05346237999999999	0.003124099999999963	-0.0006248199999999926	4	0.3381437799999998	1.3030640000000007	1.2839954999999996	0.04125371999999996	0.0025695000000002244	-0.0005139000000000449	4	0.25711300000000004	1.18255622e-06	3.0575382000000006	3.0565012	0.01487924000000001	0.00022390000000008237	4.4780000000016475e-05	5	0.11596398000000008	0.110000193664843	0.110000078455094	-9.158205200000001e-09	3.2686837000000004e-08	-6.5373674000000006e-09	1	7.764417456201933e-08	1.9464643999999995	1.9126143	0.053513640000000015	0.008370899999999903	-0.0016741799999999806	4	0.3382171199999998	1.3133898600000002	1.2836614599999998	0.041207599999999976	0.00735020000000014	-0.001470040000000028	4	0.25721335999999967	7.812500200000002e-05
O2_XRF0	7.492837799999999	7.4268183	0.09466464000000001	1.66000000000055e-05	3.3200000000011e-06	9	0.12362871999999925	5.5965121917000005	5.5943134559	-0.10108738881999998	0.0005477068	0.00010954136	7	0.42041767653999984	3.6432031000000005	3.5080696	0.07499856	0.005785200000000046	-0.0011570400000000091	8	1.6831935600000012	3.9476535000000004	3.8386376	-0.00343182000000003	0.004758000000000151	-0.0009516000000000302	5	0.6454377000000004	9.4604486e-06	7.493972199999998	7.4269536	0.0946917	0.00020010000000006412	4.002000000001282e-05	9	0.12383441999999967	5.594172066812561	5.594171925750137	-0.1011519851500274	3.2853882e-08	-6.5707764e-09	7	0.4202870229562463	3.6509487000000003	3.5080419000000003	0.07501490000000001	0.005158499999999955	-0.0010316999999999909	8	1.7024977	3.9550421	3.8386803	-0.0034911200000000255	0.004699000000000064	-0.0009398000000000129	5	0.6615051000000005	0.00015625
O2_XRF1	7.492810799999999	7.426824	0.09466578	6.100000000036632e-06	1.400000000095769e-07	9	0.12360144000000028	5.5964671145999985	5.5943036843	-0.10109026313999998	0.0005403473	0.00010806946	7	0.42038966143999956	3.629537599999999	3.5080666999999996	0.07499965999999998	0.00026060000000005523	5.212000000001105e-05	8	1.68319812	3.9363918000000004	3.8386415000000005	-0.0034339200000000347	0.0002130999999999661	4.261999999999322e-05	5	0.6434692800000001	4.7302244999999996e-06	7.493972199999998	7.4269536	0.0946917	0.00020010000000006412	4.002000000001282e-05	9	0.12383441999999967	5.594172066812561	5.594171925750137	-0.1011519851500274	3.2853882e-08	-6.5707764e-09	7	0.4202870229562463	3.6509487000000003	3.5080419000000003	0.07501490000000001	0.005158499999999955	-0.0010316999999999909	8	1.7024977	3.9550421	3.8386803	-0.0034911200000000255	0.004699000000000064	-0.0009398000000000129	5	0.6615051000000005	0.00015625
O2_XRF2	7.492923900000001	7.4268252	0.09466601999999999	7.440000000003e-05	1.4880000000006e-05	9	0.1236058799999995	5.596490083800001	5.5943001992	-0.10109096015999999	0.0005536948	0.00011073896000000001	7	0.4203734763400002	3.652031400000001	3.5080642	0.07499976	0.01186729999999997	-0.002373459999999994	8	1.68318274	3.9549647000000006	3.8386448000000004	-0.003433900000000034	0.00978610000000013	-0.001957220000000026	5	0.6474529199999999	3.78417972e-05	7.493972199999998	7.4269536	0.0946917	0.00020010000000006412	4.002000000001282e-05	9	0.12383441999999967	5.594172066812561	5.594171925750137	-0.1011519851500274	3.2853882e-08	-6.5707764e-09	7	0.4202870229562463	3.6509487000000003	3.5080419000000003	0.07501490000000001	0.005158499999999955	-0.0010316999999999909	8	1.7024977	3.9550421	3.8386803	-0.0034911200000000255	0.004699000000000064	-0.0009398000000000129	5	0.6615051000000005	0.00015625
O2_XRF3	7.493303899999999	7.426818399999999	0.09466466	0.00013830000000003562	2.7660000000007125e-05	9	0.12408346000000003	5.5965196427	5.594313415799999	-0.10108739683999998	0.00053655	0.00010731	7	0.42040922660000013	3.6703955999999995	3.5080687	0.07499842000000001	0.015322000000000002	-0.0030644000000000005	8	1.7024651000000004	3.9701493	3.8386385000000005	-0.003431640000000025	0.012649200000000083	-0.0025298400000000167	5	0.6645245399999997	0.000166015626	7.493972199999998	7.4269536	0.0946917	0.00020010000000006412	4.002000000001282e-05	9	0.12383441999999967	5.594172066812561	5.594171925750137	-0.1011519851500274	3.2853882e-08	-6.5707764e-09	7	0.4202870229562463	3.6509487000000003	3.5080419000000003	0.07501490000000001	0.005158499999999955	-0.0010316999999999909	8	1.7024977	3.9550421	3.8386803	-0.0034911200000000255	0.004699000000000064	-0.0009398000000000129	5	0.6615051000000005	0.00015625
